K202,Thoracotomy with or without biopsy,,,,,,,,,,,,,,,,,,,,,,,,
K203,Thoracotomy with or without biopsy,,,,,,,,,,,,,,,,,,,,,,,,
K204,Hilar lymph node or lung biopsy with full thoracotomy,,,,,,,,,,,,,,,,,,,,,,,,
K205,"Pneumonectomy, may include radical mediastinal node dissection, sampling or pericardial resection requiring repair 10",,,,,,,,,,,,,,,,,,,,,,,,
K206,"Lobectomy, may include radical mediastinal node dissection or sampling",,,,,,,,,,,,,,,,,,,,,,,,
K207,"Segmental resection, including segmental bronchus and artery 10",,,,,,,,,,,,,,,,,,,,,,,,
K208,Wedge resection of lung,,,,,,,,,,,,,,,,,,,,,,,,
K209,"Pleurectomy, and/or apical bullectomy for pneumothorax",,,,,,,,,,,,,,,,,,,,,,,,
K210,Bullectomy for major bullous disease,,,,,,,,,,,,,,,,,,,,,,,,
K211,Lung transplant (one lung),,,,,,,,,,,,,,,,,,,,,,,,
K222,Repeat lung transplant (one lung),,,,,,,,,,,,,,,,,,,,,,,,
K223,Donor Heart Lung removal,,,,,,,,,,,,,,,,,,,,,,,,
K224,Donor Heart Lung removal,,,,,,,,,,,,,,,,,,,,,,,,
K229,supratentorial,,,,,,,,,,,,,,,,,,,,,,,,
K267,supratentorial,,,,,,,,,,,,,,,,,,,,,,,,
K269,supratentorial,,,,,,,,,,,,,,,,,,,,,,,,
K313,Carotid circulation per vessel,,,,,,,,,,,,,,,,,,,,,,,,
K480,supratentorial,,,,,,,,,,,,,,,,,,,,,,,,
K481,Endovascular approach to include balloon catheter or embolization techniques for arteriovenous malformation,,,,,,,,,,,,,,,,,,,,,,,,
K620,Obliteration of intracranial dural arteriovenous fistula (including carotid cavernous fistula) to include craniotomy and combined cervical and intracranial procedure,,,,,,,,,,,,,,,,,,,,,,,,
K623,Hemispherectomy,,,,,,,,,,,,,,,,,,,,,,,,
K624,Lobectomy and/or excision of cortical scar for epilepsy,,,,,,,,,,,,,,,,,,,,,,,,
K629,"Transsphenoidal microscopic resection of lesion(s) originating in the sella turcica requiring simple closure, repair and/or reconstruction of surgical defect(s)",,,,,,,,,,,,,,,,,,,,,,,,
K630,"Endonasal endoscopic or microscopic approach for surgical access to sella turcica includes when rendered middle turbinate reductions, maxillary antrostomies, ethmoidotomies, ethmoidectomies, sphenoidotomies, septotomy, septoplasty and septal mucosal flap(s) harvest associated with septotomy or sphenoidal mucosal flap(s) . nil",,,,,,,,,,,,,,,,,,,,,,,,
L800,Craniotomy for brain biopsy (other than for tumour),,,,,,,,,,,,,,,,,,,,,,,,
L801,"Transsphenoidal endonasal endoscopic resection of lesion(s) originating in the sella turcica requiring simple closure, repair and/or reconstruction of surgical defect(s)",,,,,,,,,,,,,,,,,,,,,,,,
L802,aspiration,,,,,,,,,,,,,,,,,,,,,,,,
L803,"Endonasal endoscopic resection of non-pituitary lesion(s) not originating from pituitary tissue requiring simple closure, repair and/or reconstruction of surgical defect(s)",,,,,,,,,,,,,,,,,,,,,,,,
L804,Craniotomy,,,,,,,,,,,,,,,,,,,,,,,,
L805,Endovascular approach to include balloon catheter or embolization techniques for dural arteriovenous fistula including carotid cavernous fistula,,,,,,,,,,,,,,,,,,,,,,,,
L806,Intracranial implantation of chronic surface electrodes,,,,,,,,,,,,,,,,,,,,,,,,
L807,Burr hole plus drainage,,,,,,,,,,,,,,,,,,,,,,,,
L808,"Extracranial-intracranial long venous bypass (from internal carotid in the neck or any of the trunk vessels in the neck or chest to a major intracerebral vessel, i.e. vertebral, internal carotid, middle cerebral)",,,,,,,,,,,,,,,,,,,,,,,,
L810,Carotid circulation per vessel,,,,,,,,,,,,,,,,,,,,,,,,
L811,Stereotaxis intracranial (to include ventriculography),,,,,,,,,,,,,,,,,,,,,,,,
L812,Functional stereotaxy,,,,,,,,,,,,,,,,,,,,,,,,
L815,"Vertebrobasilar circulation, including aneurysm of vein of Galen",,,,,,,,,,,,,,,,,,,,,,,,
L816,Intra-oral approach to lesions of the skull base and upper cervical spine,,,,,,,,,,,,,,,,,,,,,,,,
L817,Re-opening of craniotomy for post-operative haematoma or for removal of bone flap,,,,,,,,,,,,,,,,,,,,,,,,
L819,Repair of encephalocoele,,,,,,,,,,,,,,,,,,,,,,,,
L820,Posterior fossa decompression for Arnold Chiari malformation 15,,,,,,,,,,,,,,,,,,,,,,,,
L822,Craniotomy plus midline commissurotomy,,,,,,,,,,,,,,,,,,,,,,,,
L823,"simple, depressed",,,,,,,,,,,,,,,,,,,,,,,,
L824,compound,,,,,,,,,,,,,,,,,,,,,,,,
L825,Drainage by burr hole(s) unilateral,,,,,,,,,,,,,,,,,,,,,,,,
L826,Drainage and/or removal by craniotomy,,,,,,,,,,,,,,,,,,,,,,,,
L827,Removal of intracerebral haematoma and/or debridement of traumatized brain (includes management of any skull fracture),,,,,,,,,,,,,,,,,,,,,,,,
L828,Removal of foreign body from brain,,,,,,,,,,,,,,,,,,,,,,,,
L829,C.S.F. leak intracranial repair (to include trans-sphenoidal approach),,,,,,,,,,,,,,,,,,,,,,,,
L830,infratentorial,,,,,,,,,,,,,,,,,,,,,,,,
L831,Craniotomy plus lobectomy,,,,,,,,,,,,,,,,,,,,,,,,
L832,infratentorial or basal,,,,,,,,,,,,,,,,,,,,,,,,
L833,"Vertebrobasilar circulation, including aneurysm of vein of Galen",,,,,,,,,,,,,,,,,,,,,,,,
L834,infratentorial,,,,,,,,,,,,,,,,,,,,,,,,
L835,Occipital artery,,,,,,,,,,,,,,,,,,,,,,,,
L836,infratentorial,,,,,,,,,,,,,,,,,,,,,,,,
L837,supratentorial,,,,,,,,,,,,,,,,,,,,,,,,
L838,infratentorial,,,,,,,,,,,,,,,,,,,,,,,,
L841,Burr hole plus aspiration,,,,,,,,,,,,,,,,,,,,,,,,
L842,Acrylic or metal cranioplasty,,,,,,,,,,,,,,,,,,,,,,,,
L843,one suture,,,,,,,,,,,,,,,,,,,,,,,,
L844,multiple sutures,,,,,,,,,,,,,,,,,,,,,,,,
L845,one surgeon,,,,,,,,,,,,,,,,,,,,,,,,
L846,"two surgeons, major portion",,,,,,,,,,,,,,,,,,,,,,,,
L847,"two surgeons, lesser portion",,,,,,,,,,,,,,,,,,,,,,,,
L848,one surgeon,,,,,,,,,,,,,,,,,,,,,,,,
L849,"two surgeons, major portion",,,,,,,,,,,,,,,,,,,,,,,,
L861,"two surgeons, lesser portion",,,,,,,,,,,,,,,,,,,,,,,,
L862,includes removal of existing shunt,,,,,,,,,,,,,,,,,,,,,,,,
L863,Sciatic nerve in buttock,,,,,,,,,,,,,,,,,,,,,,,,
L864,minor (sensory/cutaneous nerve),,,,,,,,,,,,,,,,,,,,,,,,
L865,Decompression of posterior tibial or common peroneal nerve 6,,,,,,,,,,,,,,,,,,,,,,,,
L866,Decompression of posterior tibial or common peroneal nerve 6,,,,,,,,,,,,,,,,,,,,,,,,
L867,"minor nerve including digital, cutaneous or lateral femoral cutaneous nerve",,,,,,,,,,,,,,,,,,,,,,,,
L868,"Ulnar nerve transposition at elbow may include exploration, decompression and/or neurolysis",,,,,,,,,,,,,,,,,,,,,,,,
L869,"Ulnar nerve transposition at elbow may include exploration, decompression and/or neurolysis",,,,,,,,,,,,,,,,,,,,,,,,
M010,Exploration and/or decompression and/or neurolysis of ulnar nerve (elbow),,,,,,,,,,,,,,,,,,,,,,,,
M011,Exploration and/or decompression and/or neurolysis of ulnar nerve (elbow),,,,,,,,,,,,,,,,,,,,,,,,
M012,"Decompressive craniectomy (frontal, sub-temporal)",,,,,,,,,,,,,,,,,,,,,,,,
M013,Rib graft cranioplasty (defect less than 7.5 cm),,,,,,,,,,,,,,,,,,,,,,,,
M014,Replacement of bone flap,,,,,,,,,,,,,,,,,,,,,,,,
M015,"Skull tumour, excision",,,,,,,,,,,,,,,,,,,,,,,,
M016,one suture,,,,,,,,,,,,,,,,,,,,,,,,
M017,multiple sutures,,,,,,,,,,,,,,,,,,,,,,,,
M018,for craniofacial repair,,,,,,,,,,,,,,,,,,,,,,,,
M020,plus removal of orbital tumour,,,,,,,,,,,,,,,,,,,,,,,,
M021,plus orbital decompression (roof of orbit with or without lateral wall),,,,,,,,,,,,,,,,,,,,,,,,
M023,for decompression of optic nerve(s),,,,,,,,,,,,,,,,,,,,,,,,
M027,Extracranial-intracranial microvascular anastomosis superficial temporal artery,,,,,,,,,,,,,,,,,,,,,,,,
M028,Vertebral endarterectomy,,,,,,,,,,,,,,,,,,,,,,,,
M030,CSF shunting procedures all types,,,,,,,,,,,,,,,,,,,,,,,,
M031,operative all types,,,,,,,,,,,,,,,,,,,,,,,,
M032,Removal of shunt any type,,,,,,,,,,,,,,,,,,,,,,,,
M033,Third ventriculostomy,,,,,,,,,,,,,,,,,,,,,,,,
M054,Percutaneous coagulation or glyceral injection of gasserian (trigeminal) ganglion or root unilateral,,,,,,,,,,,,,,,,,,,,,,,,
M055,V Decompression or rhizotomy (partial or complete) trigeminal nerve,,,,,,,,,,,,,,,,,,,,,,,,
M056,VII Differential section facial nerve for hemi-facial spasm (extracranial approach),,,,,,,,,,,,,,,,,,,,,,,,
M058,Anastomosis hypoglossal or accessory to facial nerve,,,,,,,,,,,,,,,,,,,,,,,,
M059,"Occipital and/or suboccipital craniectomy for compression, decompression or section of cranial nerves",,,,,,,,,,,,,,,,,,,,,,,,
M061,XI Division of nerves to sternomastoid in neck,,,,,,,,,,,,,,,,,,,,,,,,
M063,Brachial plexus (excluding thoracic outlet syndrome or cervical rib),,,,,,,,,,,,,,,,,,,,,,,,
M064,"Decompression, exploration for thoracic outlet syndrome including excision of cervical and/or first rib and to include scalenotomy",,,,,,,,,,,,,,,,,,,,,,,,
M067,Excision of first rib and/or cervical rib to include scalenotomy when required,,,,,,,,,,,,,,,,,,,,,,,,
M080,Exploration and/or decompression and/or transposition and/or neurolysis of major nerve (excluding carpal tunnel nerve) . 7,,,,,,,,,,,,,,,,,,,,,,,,
M081,Exploration and/or decompression and/or transposition and/or neurolysis of major nerve (excluding carpal tunnel nerve) . 7,,,,,,,,,,,,,,,,,,,,,,,,
M082,Exploration and/or decompression and/or transposition and/or neurolysis of major nerve (excluding carpal tunnel nerve) . 7,,,,,,,,,,,,,,,,,,,,,,,,
M083,Tumour or neuroma major nerve,,,,,,,,,,,,,,,,,,,,,,,,
M084,"major (mixed sensory and motor nerve, or pure motor nerve)",,,,,,,,,,,,,,,,,,,,,,,,
M085,"major (mixed sensory and motor nerve, or pure motor nerve)",,,,,,,,,,,,,,,,,,,,,,,,
M086,minor (sensory/cutaneous nerve),,,,,,,,,,,,,,,,,,,,,,,,
M089,Decompression median nerve at wrist (carpal tunnel syndrome),,,,,,,,,,,,,,,,,,,,,,,,
M090,Decompression median nerve at wrist (carpal tunnel syndrome),,,,,,,,,,,,,,,,,,,,,,,,
M099,"major – (mixed sensory and motor nerve, or pure motor nerve)",,,,,,,,,,,,,,,,,,,,,,,,
M100,minor – (sensory/cutaneous nerve),,,,,,,,,,,,,,,,,,,,,,,,
M101,"Excision of Morton’s or subcutaneous neuroma, glomus or small cutaneous nerve tumour",,,,,,,,,,,,,,,,,,,,,,,,
M103,Percutaneous radio frequency posterior dorsal root rhizotomy any number of levels,,,,,,,,,,,,,,,,,,,,,,,,
M104,First site,,,,,,,,,,,,,,,,,,,,,,,,
M105,Medical management of non-viable fetus or intra-uterine fetal demise between 14 and 20 weeks gestation,,,,,,,,,,,,,,,,,,,,,,,,
M106,High risk prenatal assessment,,,,,,,,,,,,,,,,,,,,,,,,
M107,General assessment (major prenatal visit),,,,,,,,,,,,,,,,,,,,,,,,
M108,Minor prenatal assessment,,,,,,,,,,,,,,,,,,,,,,,,
M109,Antenatal preventative health assessment,,,,,,,,,,,,,,,,,,,,,,,,
M110,", P018, P020, P041 or P042",,,,,,,,,,,,,,,,,,,,,,,,
M111,Postnatal care in hospital and/or home,,,,,,,,,,,,,,,,,,,,,,,,
M112,Postnatal care in office,,,,,,,,,,,,,,,,,,,,,,,,
M116,Attendance at labour and delivery,,,,,,,,,,,,,,,,,,,,,,,,
M117,Attendance of obstetric consultant(s) at delivery,,,,,,,,,,,,,,,,,,,,,,,,
M130,Caesarean section,,,,,,,,,,,,,,,,,,,,,,,,
M132,"Operative delivery, i.e. mid-cavity extraction or assisted breech delivery",,,,,,,,,,,,,,,,,,,,,,,,
M133,Manual removal of retained placenta,,,,,,,,,,,,,,,,,,,,,,,,
M134,vaginal,,,,,,,,,,,,,,,,,,,,,,,,
M134,when patient transferred to another centre for delivery,,,,,,,,,,,,,,,,,,,,,,,,
M135,cervical,,,,,,,,,,,,,,,,,,,,,,,,
M137,Caesarean section including tubal interruption,,,,,,,,,,,,,,,,,,,,,,,,
M137,Caesarean section including hysterectomy,,,,,,,,,,,,,,,,,,,,,,,,
M138,"Repair of third degree tear or episiotomy extension, must include repair of perianal sphincter and perineum",,,,,,,,,,,,,,,,,,,,,,,,
M142,"Repair of fourth degree tear or episiotomy extension, must include repair of rectal mucosa, perianal sphincter and perineum",,,,,,,,,,,,,,,,,,,,,,,,
M143,other areas,,,,,,,,,,,,,,,,,,,,,,,,
M144,other areas,,,,,,,,,,,,,,,,,,,,,,,,
M145,Defect more than 10 cm such as thoracic abdominal flap,,,,,,,,,,,,,,,,,,,,,,,,
M149,"Sterno-mastoid, tensor fascia lata, gluteus maximus, gracilis, sartorius, rectus femoris, gastrocnemius (medial and lateral), trapezius",,,,,,,,,,,,,,,,,,,,,,,,
M151,Pectoralis major,,,,,,,,,,,,,,,,,,,,,,,,
M155,Lower transverse rectus abdominus flap,,,,,,,,,,,,,,,,,,,,,,,,
M156,"Myocutaneous osseous flaps e.g. pectoralis major myocutaneous flap with rib graft, trapezius flap with scapula spine",,,,,,,,,,,,,,,,,,,,,,,,
M157,wide excision in any area and must include > 1 cm margins and layered closure,,,,,,,,,,,,,,,,,,,,,,,,
M157,"face, neck or scalp",,,,,,,,,,,,,,,,,,,,,,,,
N102,"face, neck or scalp",,,,,,,,,,,,,,,,,,,,,,,,
N103,Free jejunum artery and vein for transplantation,,,,,,,,,,,,,,,,,,,,,,,,
N104,Preparation of microvascular recipient site for free jejunum artery and vein,,,,,,,,,,,,,,,,,,,,,,,,
N105,Transplantation of free jejunum artery and vein with microvascular anastomosis,,,,,,,,,,,,,,,,,,,,,,,,
N106,"Preparation of microvascular recipient site for jejunum artery and vein immediately following ablative surgery, and when recipient vessels are in site of the ablation",,,,,,,,,,,,,,,,,,,,,,,,
N107,face or neck,,,,,,,,,,,,,,,,,,,,,,,,
N108,single lesion,,,,,,,,,,,,,,,,,,,,,,,,
N109,112.90 M5 R0 20,,,,,,,,,,,,,,,,,,,,,,,,
N110,three or more lesions,,,,,,,,,,,,,,,,,,,,,,,,
N111,face or neck,,,,,,,,,,,,,,,,,,,,,,,,
N112,face or neck,,,,,,,,,,,,,,,,,,,,,,,,
N113,face or neck,,,,,,,,,,,,,,,,,,,,,,,,
N114,"Acute laceration earlobe, unilateral",,,,,,,,,,,,,,,,,,,,,,,,
N115,other areas,,,,,,,,,,,,,,,,,,,,,,,,
N116,other areas,,,,,,,,,,,,,,,,,,,,,,,,
N117,other areas,,,,,,,,,,,,,,,,,,,,,,,,
N118,other areas,,,,,,,,,,,,,,,,,,,,,,,,
N119,single lesion,,,,,,,,,,,,,,,,,,,,,,,,
N120,two lesions,,,,,,,,,,,,,,,,,,,,,,,,
N121,three or more lesions,,,,,,,,,,,,,,,,,,,,,,,,
N122,Congenital dermoid cyst adult,,,,,,,,,,,,,,,,,,,,,,,,
N123,simple excision or marsupialization,,,,,,,,,,,,,,,,,,,,,,,,
N124,excision and skin shift,,,,,,,,,,,,,,,,,,,,,,,,
N125,Giant cell tumour,,,,,,,,,,,,,,,,,,,,,,,,
N126,M5 R0 40,,,,,,,,,,,,,,,,,,,,,,,,
N127,two lesions,,,,,,,,,,,,,,,,,,,,,,,,
N128,three or more lesions,,,,,,,,,,,,,,,,,,,,,,,,
N129,"midline, e.g. nasal",,,,,,,,,,,,,,,,,,,,,,,,
N130,infant or child,,,,,,,,,,,,,,,,,,,,,,,,
N139,"face, neck or scalp",,,,,,,,,,,,,,,,,,,,,,,,
N140,"face, neck or scalp",,,,,,,,,,,,,,,,,,,,,,,,
N143,,,,,,,,,,,,,,,,,,,,,,,,,
N144,single lesion,,,,,,,,,,,,,,,,,,,,,,,,
N148,two lesions,,,,,,,,,,,,,,,,,,,,,,,,
N149,three or more lesions,,,,,,,,,,,,,,,,,,,,,,,,
N150,"simple excision or marsupialization, if patient's BMI greater than 40",,,,,,,,,,,,,,,,,,,,,,,,
N151,Preparation of microvascular recipient site for free island flap and subcutaneous flap immediately following ablative surgery and when recipient vessels are in site of the ablation,,,,,,,,,,,,,,,,,,,,,,,,
N152,Preparation of microvascular recipient site for innervated free island skin and subcutaneous flap immediately following ablative surgery and when recipient vessels are in the site of ablation,,,,,,,,,,,,,,,,,,,,,,,,
N153,unilateral,,,,,,,,,,,,,,,,,,,,,,,,
N154,with skin graft(s) or rotation flap(s),,,,,,,,,,,,,,,,,,,,,,,,
N155,"Minor, e.g. finger tip",,,,,,,,,,,,,,,,,,,,,,,,
N156,"Intermediate, e.g. finger to thumb transfer",,,,,,,,,,,,,,,,,,,,,,,,
N157,"Major, e.g. foot to heel",,,,,,,,,,,,,,,,,,,,,,,,
N158,Elevation of free island skin and subcutaneous flap and closure of defect,,,,,,,,,,,,,,,,,,,,,,,,
N159,Preparation of microvascular recipient site for free island skin subcutaneous flap,,,,,,,,,,,,,,,,,,,,,,,,
N160,Transplantation of free island skin and subcutaneous flap with microvascular anastomosis(es),,,,,,,,,,,,,,,,,,,,,,,,
N161,Elevation of innervated free island skin and subcutaneous flap and closure of defect,,,,,,,,,,,,,,,,,,,,,,,,
N162,Preparation of microvascular recipient site for innervated free island skin and subcutaneous flap,,,,,,,,,,,,,,,,,,,,,,,,
N163,Transplantation of innervated free island skin and subcutaneous flap with microvascular anastomosis(es) and nerve repair,,,,,,,,,,,,,,,,,,,,,,,,
N164,Transplantation of innervated free island skin and subcutaneous flap with microvascular anastomosis(es) and nerve repair,,,,,,,,,,,,,,,,,,,,,,,,
N165,"Small/Intermediate, e.g. cross finger, cervical finger",,,,,,,,,,,,,,,,,,,,,,,,
N166,each subsequent stage,,,,,,,,,,,,,,,,,,,,,,,,
N167,other areas,,,,,,,,,,,,,,,,,,,,,,,,
N168,,,,,,,,,,,,,,,,,,,,,,,,,
N169,,,,,,,,,,,,,,,,,,,,,,,,,
N174,other areas,,,,,,,,,,,,,,,,,,,,,,,,
N177,,,,,,,,,,,,,,,,,,,,,,,,,
N183,each subsequent stage,,,,,,,,,,,,,,,,,,,,,,,,
N184,"Large, e.g. cross leg, deltopectoral, forehead",,,,,,,,,,,,,,,,,,,,,,,,
N184,"Initial cut, including debulking",,,,,,,,,,,,,,,,,,,,,,,,
N188,Major over 5 cm,,,,,,,,,,,,,,,,,,,,,,,,
N189,"Very minor, very small areas, e.g. trauma",,,,,,,,,,,,,,,,,,,,,,,,
N189,"Minor, medium sized areas, e.g. small or skin ulcer, breast, etc 6",,,,,,,,,,,,,,,,,,,,,,,,
N190,"Intermediate, large areas, e.g. trunk, arms, legs",,,,,,,,,,,,,,,,,,,,,,,,
N190,"Major, complex areas, e.g. face, neck, hands",,,,,,,,,,,,,,,,,,,,,,,,
N200,"Extensive major, very large area(s)",,,,,,,,,,,,,,,,,,,,,,,,
N201,Webbed fingers one web space,,,,,,,,,,,,,,,,,,,,,,,,
N202,Webbed toes one web space,,,,,,,,,,,,,,,,,,,,,,,,
N203,"Complex eyelid, nose, lip, face",,,,,,,,,,,,,,,,,,,,,,,,
N206,Minor less than 1 cm average diameter,,,,,,,,,,,,,,,,,,,,,,,,
N207,Intermediate 1 cm to 5 cm average diameter,,,,,,,,,,,,,,,,,,,,,,,,
N208,single lesion,,,,,,,,,,,,,,,,,,,,,,,,
N211,"Delay, major flap",,,,,,,,,,,,,,,,,,,,,,,,
N212,"Delay, Small/Intermediate flap",,,,,,,,,,,,,,,,,,,,,,,,
N213,Level 1 oncoplastic breast conserving lumpectomy or partial mastectomy for malignancy,,,,,,,,,,,,,,,,,,,,,,,,
N218,"Tumour or tissue for diagnostic biopsy and/or treatment, e.g. carcinoma, fibroadenoma or fibrocystic disease (single or multiple same breast)",,,,,,,,,,,,,,,,,,,,,,,,
N223,simple,,,,,,,,,,,,,,,,,,,,,,,,
N230,"Mastectomy, radical or modified radical (with or without biopsy) 6",,,,,,,,,,,,,,,,,,,,,,,,
N245,"Reduction mammoplasty (female, to include nipple transplantation or grafting, if rendered) unilateral",,,,,,,,,,,,,,,,,,,,,,,,
N246,"Partial mastectomy or wedge resection for treatment of breast disease, with or without biopsy, e.g. carcinoma or extensive fibrocystic disease",,,,,,,,,,,,,,,,,,,,,,,,
N249,Augmentation mammoplasty unilateral,,,,,,,,,,,,,,,,,,,,,,,,
N258,Revision of breast mound,,,,,,,,,,,,,,,,,,,,,,,,
N259,subcutaneous with nipple preservation,,,,,,,,,,,,,,,,,,,,,,,,
N265,"Breast skin reconstruction by local flaps or grafts, includes Wise pattern skin flaps and de-epithelialized skin flaps",,,,,,,,,,,,,,,,,,,,,,,,
N266,Breast mound creation by prosthesis as sole procedure,,,,,,,,,,,,,,,,,,,,,,,,
N267,Nipple-areola reconstruction by grafts and/or flaps,,,,,,,,,,,,,,,,,,,,,,,,
N269,Preparation of microvascular recipient site for free island skin and muscle flap immediately following ablative surgery and when recipient vessels are in the site of the ablation,,,,,,,,,,,,,,,,,,,,,,,,
N282,"Preparation of microvascular recipient site for muscle, tendon and nerve anastomosis(es) immediately following ablative surgery and when recipient vessels are in site of the ablation",,,,,,,,,,,,,,,,,,,,,,,,
N283,Preparation of microvascular recipient site for free island bone flap immediately following ablative surgery and when recipient vessels are in the site of the ablation,,,,,,,,,,,,,,,,,,,,,,,,
N284,Elevation of free island skin and muscle flap and closure of defect,,,,,,,,,,,,,,,,,,,,,,,,
N285,Preparation of microvascular recipient site for free island skin and muscle flap,,,,,,,,,,,,,,,,,,,,,,,,
N285,Transplantation of free island skin and muscle flap with microvascular anastomosis(es),,,,,,,,,,,,,,,,,,,,,,,,
N285,"Elevation of free island muscle flap with tendon and nerve, and closure of defect",,,,,,,,,,,,,,,,,,,,,,,,
N286,"Preparation of microvascular recipient site for muscle, tendon and nerve anastomosis(es)",,,,,,,,,,,,,,,,,,,,,,,,
N287,"Transplantation of free island muscle flap with tendon, nerve and microvascular anastomosis(es)",,,,,,,,,,,,,,,,,,,,,,,,
N288,Elevation of free island bone flap and closure of defect,,,,,,,,,,,,,,,,,,,,,,,,
N289,Preparation of microvascular recipient site for free island bone flap,,,,,,,,,,,,,,,,,,,,,,,,
N290,Transplantation of free island bone flap with microvascular anastomosis(es) and bone fixation,,,,,,,,,,,,,,,,,,,,,,,,
N290,Elevation of free island skin and bone flap and closure of defect,,,,,,,,,,,,,,,,,,,,,,,,
N291,Preparation of microvascular recipient site for free island skin and bone flap,,,,,,,,,,,,,,,,,,,,,,,,
N293,Transplantation of free island skin and bone flap with microvascular anastomosis(es) and bone fixation,,,,,,,,,,,,,,,,,,,,,,,,
N295,Elevation of free toe or finger and closure of defect,,,,,,,,,,,,,,,,,,,,,,,,
N534,Preparation of microvascular recipient site for free toe or finger transplant,,,,,,,,,,,,,,,,,,,,,,,,
N556,Transplantation of free island toe or finger with microvascular anastomosis(es) and tendon nerve and bone repair,,,,,,,,,,,,,,,,,,,,,,,,
P001,Preparation of microvascular recipient site for free island skin and bone flap immediately following ablative surgery and when recipient vessels are in the site of the ablation,,,,,,,,,,,,,,,,,,,,,,,,
P002,Preparation of microvascular recipient site for free toe or finger transplant immediately following ablative surgery and when recipient vessels are in the site of the ablation,,,,,,,,,,,,,,,,,,,,,,,,
P003,Nipple-areola tattooing unilateral,,,,,,,,,,,,,,,,,,,,,,,,
P004,"Contralateral balancing mastopexy or reduction, to include nipple transplantation or grafting, if rendered",,,,,,,,,,,,,,,,,,,,,,,,
P005,Contralateral balancing augmentation mammoplasty,,,,,,,,,,,,,,,,,,,,,,,,
P006,Mandibular condylotomy,,,,,,,,,,,,,,,,,,,,,,,,
P007,simple,,,,,,,,,,,,,,,,,,,,,,,,
P008,subcutaneous with nipple preservation,,,,,,,,,,,,,,,,,,,,,,,,
P009,simple,,,,,,,,,,,,,,,,,,,,,,,,
P010,subcutaneous with nipple preservation,,,,,,,,,,,,,,,,,,,,,,,,
P013,Very minor,,,,,,,,,,,,,,,,,,,,,,,,
P014C,Minor,,,,,,,,,,,,,,,,,,,,,,,,
P016C,Intermediate,,,,,,,,,,,,,,,,,,,,,,,,
P018,Major,,,,,,,,,,,,,,,,,,,,,,,,
P020,Extensive major,,,,,,,,,,,,,,,,,,,,,,,,
P029,Latissimus dorsi or unilateral rectus abdominus,,,,,,,,,,,,,,,,,,,,,,,,
P036,"Breast mound creation by insertion of tissue expander, includes creation of submuscular pocket",,,,,,,,,,,,,,,,,,,,,,,,
P038,Level 2 oncoplastic breast conserving lumpectomy or partial mastectomy for malignancy,,,,,,,,,,,,,,,,,,,,,,,,
P039,Level 3 oncoplastic breast conserving lumpectomy or partial mastectomy for malignancy,,,,,,,,,,,,,,,,,,,,,,,,
P041,single lesion,,,,,,,,,,,,,,,,,,,,,,,,
P042,two lesions,,,,,,,,,,,,,,,,,,,,,,,,
P045,three or more lesions,,,,,,,,,,,,,,,,,,,,,,,,
P046,single lesion,,,,,,,,,,,,,,,,,,,,,,,,
R002,two lesions,,,,,,,,,,,,,,,,,,,,,,,,
R003,three or more lesions,,,,,,,,,,,,,,,,,,,,,,,,
R004,with palatal split,,,,,,,,,,,,,,,,,,,,,,,,
R005,"with mandibulotomy, glossotomy and/or palatal split",,,,,,,,,,,,,,,,,,,,,,,,
R006,"cadaver per long bone, each",,,,,,,,,,,,,,,,,,,,,,,,
R007,Sequestrectomy,,,,,,,,,,,,,,,,,,,,,,,,
R008,Saucerization and bone graft,,,,,,,,,,,,,,,,,,,,,,,,
R009,Basal thumb first carpometacarpal joint,,,,,,,,,,,,,,,,,,,,,,,,
R010,Fibular head,,,,,,,,,,,,,,,,,,,,,,,,
R011,Malignant tumour with reconstruction,,,,,,,,,,,,,,,,,,,,,,,,
R012,Osteotomy supracondylar,,,,,,,,,,,,,,,,,,,,,,,,
R013,with reconstruction/graft,,,,,,,,,,,,,,,,,,,,,,,,
R014,saucerization and bone graft,,,,,,,,,,,,,,,,,,,,,,,,
R015,sequestrectomy,,,,,,,,,,,,,,,,,,,,,,,,
R016,incision and drainage,,,,,,,,,,,,,,,,,,,,,,,,
R017,Bone,,,,,,,,,,,,,,,,,,,,,,,,
R018,Humerus/clavicle/scapula,,,,,,,,,,,,,,,,,,,,,,,,
R019,Saucerization with bone graft,,,,,,,,,,,,,,,,,,,,,,,,
R020,Sequestrectomy,,,,,,,,,,,,,,,,,,,,,,,,
R021,"Biopsy of suspected sarcoma, or resection of a complex bone or complex soft tissue tumour(s), per 15 minutes",,,,,,,,,,,,,,,,,,,,,,,,
R022,Acute,,,,,,,,,,,,,,,,,,,,,,,,
R023,Saucerization and bone grafting,,,,,,,,,,,,,,,,,,,,,,,,
R024,Sequestrectomy,,,,,,,,,,,,,,,,,,,,,,,,
R025,glenoid,,,,,,,,,,,,,,,,,,,,,,,,
R026,Carpal replacement,,,,,,,,,,,,,,,,,,,,,,,,
R027,Bone,,,,,,,,,,,,,,,,,,,,,,,,
R028,Saucerization and bone grafting,,,,,,,,,,,,,,,,,,,,,,,,
R029,Sequestrectomy,,,,,,,,,,,,,,,,,,,,,,,,
R030,Revision total arthroplasty shoulder,,,,,,,,,,,,,,,,,,,,,,,,
R031,Bone,,,,,,,,,,,,,,,,,,,,,,,,
